part_id,stock_level,cost_price,entry_date
SP-498,205,283.63,2025-04-05
SP-338,228,241.31,2024-01-31
SP-494,460,424.79,2024-08-22
SP-372,322,432.05,2024-06-14
SP-271,79,49.0,2025-03-30
SP-143,336,207.36,2024-03-18
SP-494,307,307.89,2024-12-16
SP-110,0,354.47,2024-03-26
SP-474,68,174.93,2024-06-28
SP-356,169,66.53,2024-10-04
SP-373,317,418.38,2024-03-08
SP-340,229,435.05,2025-01-07
SP-298,331,286.32,2025-01-26
SP-422,232,137.0,2024-12-08
SP-204,194,18.04,2024-08-17
SP-329,469,241.03,2024-11-02
SP-216,481,42.4,2024-10-09
SP-463,289,305.11,2024-10-12
SP-353,5,151.75,2024-09-24
SP-297,480,20.07,2024-08-03
SP-430,252,355.7,2025-04-22
SP-165,0,191.87,2025-02-17
SP-310,162,447.92,2025-07-21
SP-326,197,316.4,2025-04-08
SP-252,374,95.19,2025-05-20
SP-165,446,268.0,2024-10-27
SP-208,345,241.0,2025-03-06
SP-156,305,398.11,2024-07-11
SP-142,106,308.05,2024-03-13
SP-309,229,108.66,2024-09-19
SP-361,433,81.45,2024-08-23
SP-337,350,434.32,2024-12-06
SP-454,5,310.54,2024-01-10
SP-375,5,434.0,2024-04-28
SP-153,131,164.23,2025-03-03
SP-476,156,190.0,2024-11-30
SP-361,306,22.0,2024-11-16
SP-245,84,281.37,2024-11-06
SP-362,242,298.57,2024-03-23
SP-445,229,175.62,2024-09-17
SP-129,5,180.0,2025-05-03
SP-408,157,191.43,2024-10-10
SP-261,82,169.27,2024-11-18
SP-290,358,158.87,2024-08-02
SP-238,294,146.44,2025-01-21
SP-340,205,226.67,2024-11-15
SP-193,323,147.44,2025-01-19
SP-163,229,41.25,2025-04-11
SP-181,253,155.17,2025-04-30
SP-452,204,244.42,2024-02-17
SP-434,208,438.36,2025-07-03
SP-379,43,101.01,2024-07-31
SP-423,216,325.29,2024-02-15
SP-170,408,271.0,2024-02-03
SP-192,40,397.17,2025-01-12
SP-498,325,378.4,2024-05-25
SP-255,366,32.62,2024-06-22
SP-322,101,234.36,2024-10-20
SP-105,456,156.71,2024-07-14
SP-426,256,397.67,2025-01-26
SP-281,5,77.71,2024-02-20
SP-459,432,103.41,2024-05-20
SP-385,0,54.48,2025-01-09
SP-334,366,233.04,2025-06-04
SP-396,277,216.83,2024-09-17
SP-379,65,404.83,2024-04-15
SP-294,103,369.44,2024-09-01
SP-126,293,186.65,2024-03-02
SP-430,194,39.24,2024-07-30
SP-419,229,255.44,2024-07-27
SP-311,261,39.38,2024-11-16
SP-486,5,273.99,2024-08-01
SP-363,425,278.02,2025-06-09
SP-477,375,373.87,2025-04-26
SP-293,233,370.96,2024-11-15
SP-185,229,233.0,2025-05-06
SP-399,440,191.71,2025-05-31
SP-226,124,81.24,2024-06-12
SP-387,229,386.62,2024-05-11
SP-304,487,353.0,2024-12-09
SP-480,232,219.5,2024-06-21
SP-437,72,242.0,2024-01-16
SP-254,114,437.81,2025-07-13
SP-139,105,150.92,2024-04-24
SP-246,339,200.71,2024-01-24
SP-487,323,317.0,2025-02-26
SP-119,310,132.66,2024-09-03
SP-206,5,386.46,2024-03-02
SP-435,177,351.57,2024-07-31
SP-383,229,169.69,2025-05-13
SP-482,335,245.05,2025-04-29
SP-401,5,39.39,2024-07-08
SP-153,229,447.91,2025-07-20
SP-230,71,170.52,2024-11-07
SP-305,491,285.0,2025-04-08
SP-328,0,329.94,2025-01-05
SP-484,229,282.83,2025-07-02
SP-336,229,17.04,2025-01-19
SP-458,475,262.88,2025-04-22
SP-412,16,111.1,2025-01-30
SP-229,229,435.5,2024-05-12
SP-276,354,273.21,2024-03-24
SP-195,229,343.53,2024-04-28
SP-451,474,262.88,2024-06-29
SP-202,274,114.0,2024-04-02
SP-335,398,362.0,2024-02-02
SP-105,288,135.08,2025-07-27
SP-500,5,274.08,2024-11-07
SP-387,183,18.69,2024-02-25
SP-302,75,47.25,2024-08-20
SP-458,251,405.02,2024-09-15
SP-329,5,414.98,2025-03-12
SP-227,254,200.92,2024-10-14
SP-336,309,207.71,2024-05-11
SP-342,434,97.73,2024-06-02
SP-179,219,272.5,2024-04-20
SP-296,474,259.3,2024-05-16
SP-201,427,276.36,2025-03-28
SP-485,69,327.74,2025-03-04
SP-389,81,435.93,2024-08-07
SP-416,229,449.0,2025-03-04
SP-492,410,273.21,2025-07-09
SP-326,0,397.06,2025-04-29
SP-244,44,195.0,2024-07-17
SP-268,212,212.46,2025-02-14
SP-324,229,171.14,2025-03-04
SP-169,325,53.4,2024-06-14
SP-210,16,241.32,2025-02-20
SP-274,434,78.21,2024-08-06
SP-228,5,233.17,2025-04-20
SP-260,465,211.0,2024-05-24
SP-370,284,156.48,2024-10-27
SP-180,297,369.47,2025-02-16
SP-377,190,290.34,2025-02-21
SP-164,229,329.0,2025-03-22
SP-483,163,9.04,2024-03-26
SP-136,334,53.02,2025-07-01
SP-206,308,235.0,2025-06-25
SP-323,229,424.0,2025-05-10
SP-427,195,346.76,2024-08-18
SP-358,258,153.85,2024-05-16
SP-221,428,259.0,2024-03-07
SP-324,0,54.74,2024-12-12
SP-217,142,103.08,2024-01-24
SP-299,183,127.94,2025-05-14
SP-284,407,367.4,2024-09-23
SP-264,5,39.42,2025-03-28
SP-365,325,279.19,2024-09-06
SP-477,10,307.06,2025-06-28
SP-335,165,191.68,2024-11-27
SP-303,241,403.31,2025-01-06
SP-147,259,69.59,2024-09-02
SP-202,388,127.0,2024-02-09
SP-470,229,444.0,2024-03-07
SP-390,5,389.61,2024-03-08
SP-340,229,61.09,2025-02-01
SP-249,446,68.59,2024-07-17
SP-419,107,390.34,2024-06-14
SP-134,269,346.12,2024-05-27
SP-327,206,363.26,2024-06-14
SP-164,229,28.37,2025-02-01
SP-382,229,440.12,2024-06-29
SP-136,422,74.73,2024-08-25
SP-252,42,137.91,2025-05-13
SP-156,229,64.59,2025-01-12
SP-480,312,69.0,2024-07-04
SP-218,15,224.0,2025-04-06
SP-399,235,321.64,2024-08-08
SP-192,5,341.35,2024-03-07
SP-410,165,238.82,2024-05-08
SP-357,19,341.86,2024-03-23
SP-421,53,302.27,2025-04-07
SP-166,5,205.23,2025-02-01
SP-106,301,96.41,2024-08-07
SP-419,161,190.77,2024-08-31
SP-303,64,31.66,2025-01-09
SP-350,94,247.25,2025-06-06
SP-118,5,178.84,2024-07-15
SP-376,411,123.92,2024-06-04
SP-390,220,61.0,2024-01-27
SP-235,179,193.05,2024-04-09
SP-182,72,177.11,2025-04-29
SP-258,69,293.86,2024-12-13
SP-171,439,149.11,2024-04-05
SP-344,229,201.15,2025-01-14
SP-151,229,82.16,2025-03-05
SP-402,211,440.24,2024-08-19
SP-248,39,157.8,2024-02-06
SP-461,466,435.0,2025-02-21
SP-291,380,207.24,2024-10-27
SP-407,328,251.0,2025-06-27
SP-437,389,54.28,2025-06-25
SP-235,0,401.51,2025-07-13
SP-179,430,20.33,2024-06-16
SP-134,44,349.72,2025-02-24
SP-402,195,31.12,2025-03-03
SP-493,166,241.56,2024-10-09
SP-388,229,173.05,2024-09-10
SP-308,87,74.0,2024-08-15
SP-202,91,204.73,2024-11-15
SP-343,104,163.82,2025-04-18
SP-365,50,70.49,2024-04-27
SP-357,257,216.0,2025-07-08
SP-197,60,400.35,2025-06-11
SP-494,394,186.75,2025-07-10
SP-323,349,237.73,2024-09-14
SP-196,0,251.75,2024-02-03
SP-119,0,443.78,2025-03-18
SP-263,382,211.27,2025-02-12
SP-255,5,337.0,2024-12-20
SP-490,440,278.46,2024-07-14
SP-462,231,114.84,2025-03-24
SP-289,229,383.42,2024-09-19
SP-103,229,177.18,2024-11-14
SP-443,5,102.82,2024-10-03
SP-181,0,157.77,2024-01-15
SP-357,390,222.48,2025-03-27
SP-228,5,385.76,2025-01-13
SP-223,188,309.59,2025-04-24
SP-122,281,385.65,2025-02-10
SP-154,412,248.39,2024-08-07
SP-176,0,32.06,2024-08-19
SP-280,60,360.84,2024-05-25
SP-402,229,94.24,2025-02-17
SP-356,298,204.14,2024-08-07
SP-368,53,113.34,2024-03-13
SP-467,0,240.15,2024-05-02
SP-381,393,431.23,2024-09-12
SP-207,248,431.76,2024-08-21
SP-480,313,372.63,2024-01-02
SP-142,281,382.46,2024-11-19
SP-102,229,370.75,2025-05-08
SP-307,465,100.56,2024-10-18
SP-228,85,303.0,2024-12-08
SP-465,5,339.11,2024-03-09
SP-266,417,212.46,2024-06-18
SP-235,229,127.87,2024-05-25
SP-114,367,21.84,2024-12-14
SP-266,333,13.84,2025-03-24
SP-168,309,31.27,2024-08-11
SP-407,489,179.0,2024-06-05
SP-153,474,217.16,2024-01-30
SP-492,229,319.0,2024-11-18
SP-481,0,177.44,2024-08-27
SP-213,229,138.0,2024-03-02
SP-458,430,101.15,2024-11-02
SP-221,0,65.07,2025-05-27
SP-117,188,360.56,2025-03-01
SP-164,49,447.3,2024-09-25
SP-440,497,270.68,2025-03-30
SP-293,482,278.0,2025-06-26
SP-109,229,152.27,2024-01-10
SP-296,96,369.44,2024-02-29
SP-387,5,241.94,2024-05-10
SP-366,318,326.21,2024-03-05
SP-404,459,86.2,2025-07-12
SP-489,229,247.96,2025-06-07
SP-385,483,158.23,2024-08-03
SP-307,291,400.01,2024-06-11
SP-198,315,131.18,2024-08-25
SP-221,418,137.84,2024-04-25
SP-310,343,330.44,2025-01-30
SP-246,485,61.46,2024-06-10
SP-360,444,244.96,2024-01-11
SP-283,0,18.0,2024-05-12
SP-296,324,279.4,2025-04-15
SP-357,474,181.17,2025-04-12
SP-455,389,403.0,2024-05-15
SP-288,0,281.0,2024-02-14
SP-445,193,281.0,2024-02-20
SP-306,229,405.0,2024-01-08
SP-222,5,111.84,2024-10-09
SP-139,347,388.91,2025-04-23
SP-129,355,275.57,2025-02-20
SP-201,153,110.65,2025-04-04
SP-255,227,139.56,2024-02-09
SP-169,465,278.16,2025-06-05
SP-434,450,106.57,2024-11-19
SP-252,236,124.74,2025-03-24
SP-357,133,446.71,2024-09-22
SP-407,381,311.61,2024-07-31
SP-287,357,67.61,2025-06-15
SP-492,399,251.93,2024-04-25
SP-382,0,20.82,2024-08-22
SP-381,334,433.12,2024-08-19
SP-303,293,343.83,2025-05-27
SP-186,229,244.0,2025-01-21
SP-242,229,353.52,2024-04-19
SP-300,8,247.87,2024-04-20
SP-115,0,149.0,2025-06-11
SP-149,320,437.31,2025-06-14
SP-452,440,199.0,2024-02-25
SP-349,323,196.85,2025-04-25
SP-259,96,267.86,2024-12-15
SP-264,247,445.85,2025-04-10
SP-243,229,386.33,2025-02-01
SP-190,105,195.15,2024-12-17
SP-458,5,206.47,2025-07-13
SP-263,244,294.02,2024-04-26
SP-499,431,375.32,2024-06-04
SP-385,388,253.3,2024-05-15
SP-323,25,200.0,2025-06-13
SP-271,105,73.7,2025-01-16
SP-235,229,80.46,2024-03-03
SP-240,5,86.9,2025-07-14
SP-405,229,189.06,2025-01-14
SP-353,458,116.47,2024-03-21
SP-451,187,30.4,2024-01-12
SP-412,186,370.19,2024-08-07
SP-450,0,95.0,2024-04-22
SP-173,258,378.0,2024-12-11
SP-240,322,353.08,2024-11-25
SP-113,276,377.49,2025-07-04
SP-464,173,361.62,2024-04-13
SP-345,5,248.05,2025-04-23
SP-221,130,359.23,2025-03-25
SP-186,64,120.22,2025-01-13
SP-315,235,418.71,2024-11-07
SP-378,5,318.0,2025-01-03
SP-476,297,401.13,2024-02-23
SP-316,454,395.0,2025-06-02
SP-166,229,59.08,2024-12-14
SP-337,123,258.35,2024-08-18
SP-366,460,66.74,2024-07-18
SP-404,0,352.16,2025-05-29
SP-288,147,378.7,2025-07-07
SP-130,289,144.3,2025-04-24
SP-196,91,103.0,2025-04-06
SP-463,229,418.88,2024-02-27
SP-189,5,53.22,2025-06-24
SP-397,189,242.0,2024-09-23
SP-214,359,265.86,2024-02-17
SP-415,0,130.01,2025-06-30
SP-488,372,345.0,2024-04-15
SP-362,354,63.58,2025-03-12
SP-314,229,377.57,2025-04-16
SP-268,38,430.31,2024-10-06
SP-437,9,39.2,2024-02-15
SP-412,0,338.2,2024-05-15
SP-113,229,385.58,2025-07-06
SP-109,244,41.74,2024-05-02
SP-483,440,440.13,2024-04-10
SP-236,198,207.94,2024-12-14
SP-147,229,442.08,2024-07-16
SP-183,229,435.32,2024-07-07
SP-126,137,86.68,2025-02-04
SP-350,285,94.34,2025-03-23
SP-434,172,442.42,2024-05-20
SP-170,481,173.91,2025-07-19
SP-165,229,344.62,2025-06-20
SP-319,229,387.58,2025-07-19
SP-331,312,38.83,2024-10-30
SP-413,148,7.75,2025-03-10
SP-207,56,400.36,2024-05-31
SP-257,29,44.56,2024-07-12
SP-190,249,25.85,2025-01-10
SP-261,289,419.15,2024-06-01
SP-284,319,46.95,2024-10-26
SP-494,331,384.94,2024-05-11
SP-394,231,218.0,2025-04-12
SP-147,0,285.05,2024-07-19
SP-199,5,85.53,2025-01-01
SP-459,322,135.63,2025-03-11
SP-241,205,309.97,2024-02-20
SP-146,0,221.21,2024-11-08
SP-438,168,24.06,2025-05-19
SP-491,467,142.46,2024-02-27
SP-279,217,53.12,2024-08-08
SP-339,470,183.85,2025-01-04
SP-481,371,170.72,2024-07-09
SP-348,436,390.49,2024-04-04
SP-255,318,204.43,2024-03-27
SP-173,394,201.07,2025-02-09
SP-174,358,303.0,2024-09-03
SP-130,267,197.21,2025-02-09
SP-346,39,61.5,2025-02-27
SP-400,5,59.58,2024-03-20
SP-398,7,98.0,2024-12-31
SP-102,5,173.02,2025-07-29
SP-489,412,189.08,2024-02-22
SP-212,5,442.54,2025-02-23
SP-203,8,27.72,2024-03-23
SP-230,487,308.46,2024-09-27
SP-357,229,34.69,2024-06-30
SP-442,481,158.67,2024-03-06
SP-177,282,15.37,2025-03-10
SP-104,267,395.1,2024-06-03
SP-160,144,259.0,2025-01-07
SP-497,457,397.89,2025-01-16
SP-328,346,334.35,2025-07-15
SP-303,0,134.0,2025-04-24
SP-470,5,135.75,2024-11-24
SP-299,70,104.0,2025-04-24
SP-372,300,210.25,2024-08-22
SP-500,430,148.66,2025-01-13
SP-268,469,55.87,2024-12-08
SP-333,244,366.0,2024-08-05
SP-422,156,330.0,2024-05-10
SP-388,5,101.69,2025-04-09
SP-345,336,90.87,2025-01-05
SP-293,51,188.45,2024-05-11
SP-300,5,131.78,2024-03-10
SP-418,93,125.0,2025-06-22
SP-183,435,6.68,2025-04-25
SP-248,229,340.01,2024-05-14
SP-106,445,170.0,2024-05-22
SP-341,331,442.45,2025-03-04
SP-237,229,129.96,2025-07-25
SP-157,319,340.54,2024-07-23
SP-387,229,46.65,2024-09-06
SP-411,0,212.09,2025-07-09
SP-245,199,210.0,2024-06-05
SP-446,229,336.44,2024-09-10
SP-321,394,21.55,2024-07-21
SP-112,274,159.54,2024-05-09
SP-391,389,274.21,2024-07-31
SP-245,486,342.51,2025-02-28
SP-297,472,52.32,2024-10-09
SP-181,229,340.0,2024-11-20
SP-393,60,357.59,2024-04-27
SP-227,67,432.53,2024-05-08
SP-237,429,145.56,2024-01-01
SP-463,191,427.02,2025-07-21
SP-195,380,207.61,2024-09-25
SP-365,229,87.53,2025-03-01
SP-362,229,248.4,2024-03-19
SP-279,304,232.75,2024-01-29
SP-336,22,328.0,2025-04-30
SP-283,5,97.27,2024-05-25
SP-463,305,357.16,2025-03-31
SP-336,241,442.0,2024-11-08
SP-247,308,347.86,2024-04-30
SP-293,317,206.0,2024-02-11
SP-145,251,119.0,2025-04-23
SP-355,309,420.18,2024-03-01
SP-491,117,411.67,2025-05-08
SP-113,229,73.0,2024-12-29
SP-466,229,70.45,2024-01-07
SP-230,100,250.0,2024-01-25
SP-327,394,23.0,2025-07-14
SP-158,5,23.29,2024-01-18
SP-210,177,53.24,2024-07-22
SP-457,270,91.67,2025-01-11
SP-469,23,361.06,2024-02-22
SP-254,486,126.62,2024-09-01
SP-348,212,132.96,2024-04-29
SP-421,29,36.53,2025-03-02
SP-413,5,170.51,2024-07-05
SP-353,428,23.26,2025-04-22
SP-369,5,436.49,2024-04-15
SP-485,96,336.0,2024-08-20
SP-468,395,10.0,2025-03-04
SP-197,363,182.0,2024-03-31
SP-445,5,396.16,2024-07-23
SP-265,476,189.43,2024-08-04
SP-371,5,256.0,2025-04-26
SP-423,133,385.15,2024-06-18
SP-453,28,333.33,2024-07-13
SP-122,229,312.74,2024-05-17
SP-310,381,234.0,2025-07-04
SP-199,229,139.46,2024-10-14
SP-457,229,416.9,2024-11-11
SP-311,256,229.72,2024-03-22
SP-467,44,308.6,2024-07-13
SP-116,424,67.42,2025-01-18
SP-345,267,237.38,2024-12-14
SP-361,435,417.23,2025-07-26
SP-207,422,389.67,2025-05-03
SP-269,489,438.41,2025-07-09
SP-239,51,6.76,2024-08-08
SP-331,209,362.28,2024-07-09
SP-407,330,443.08,2025-04-11
SP-174,0,316.09,2025-05-12
SP-308,229,329.01,2024-08-23
SP-162,454,404.52,2025-03-21
SP-296,0,80.53,2025-04-30
SP-473,8,412.77,2025-02-16
SP-230,28,184.6,2025-04-30
SP-323,479,339.0,2025-07-12
SP-334,288,100.26,2025-01-15
SP-500,5,82.79,2024-06-22
SP-491,433,17.19,2024-01-18
SP-294,458,66.55,2024-02-09
SP-306,349,357.0,2025-05-25
SP-198,229,105.35,2025-07-04
SP-213,420,133.52,2024-01-24
SP-471,229,103.0,2025-06-21
SP-334,322,107.0,2025-05-11
SP-279,476,334.71,2024-09-12
SP-135,165,53.0,2024-04-21
SP-324,174,102.69,2024-03-21
SP-204,37,278.3,2024-12-23
SP-428,351,115.0,2025-07-08
SP-200,5,29.0,2024-08-09
SP-189,219,155.98,2024-06-04
SP-272,366,426.46,2025-02-23
SP-136,484,331.09,2025-03-29
SP-200,388,154.42,2025-02-28
SP-261,134,246.0,2024-04-30
SP-446,5,344.87,2024-02-16
SP-301,377,291.0,2025-03-22
SP-367,105,153.99,2024-12-23
SP-363,240,89.3,2025-07-27
SP-409,5,47.64,2025-03-20
SP-481,5,352.87,2025-03-17
SP-136,285,378.55,2024-02-24
SP-425,383,415.5,2024-04-06
SP-251,5,103.24,2025-05-02
SP-390,15,128.89,2025-02-06
SP-230,499,415.2,2024-04-24
SP-152,484,408.87,2025-03-13
SP-196,139,140.77,2024-02-26
SP-342,229,362.93,2024-05-21
SP-234,82,147.45,2025-02-01
SP-255,26,265.0,2024-09-29
SP-487,36,299.13,2024-11-18
SP-212,453,275.4,2025-03-13
SP-456,198,265.09,2025-03-09
SP-221,155,217.0,2025-01-30
SP-469,182,192.0,2025-05-31
SP-312,254,173.27,2024-08-03
SP-271,0,329.02,2025-01-19
SP-183,432,271.05,2024-08-17
SP-432,101,66.0,2025-06-24
SP-262,493,74.28,2025-05-21
SP-270,282,59.12,2024-07-10
SP-448,134,333.83,2025-06-16
SP-181,5,156.6,2024-11-30
SP-214,344,351.0,2025-02-17
SP-416,320,357.22,2025-02-07
SP-461,229,360.0,2024-11-30
SP-321,229,355.66,2024-03-05
SP-337,198,53.69,2025-03-27
SP-117,343,248.03,2025-01-31
SP-413,283,43.0,2024-06-05
SP-479,219,55.37,2025-05-08
SP-347,5,156.55,2024-05-31
SP-500,130,225.11,2025-03-12
SP-365,337,111.45,2024-02-20
SP-450,500,181.97,2024-06-06
SP-180,292,308.66,2024-02-08
SP-408,304,169.58,2024-10-11
SP-112,191,293.73,2024-12-22
SP-224,385,358.29,2024-02-09
SP-124,178,17.2,2024-03-10
SP-148,126,231.88,2024-12-15
SP-356,36,339.04,2024-08-17
SP-348,287,421.09,2024-11-16
SP-392,86,22.0,2025-02-19
SP-457,17,246.67,2024-04-30
SP-221,229,52.0,2024-10-17
SP-430,194,7.16,2025-06-29
SP-104,351,409.72,2025-05-04
SP-436,25,325.87,2024-03-01
SP-449,473,230.17,2024-10-29
SP-261,229,211.98,2025-01-16
SP-462,229,446.0,2024-10-15
SP-272,229,302.42,2024-04-12
SP-367,207,233.73,2025-05-02
SP-290,229,437.9,2024-11-11
SP-383,77,396.76,2024-07-05
SP-492,60,259.17,2024-07-24
SP-445,145,126.87,2024-01-23
SP-146,35,23.91,2025-03-24
SP-126,293,222.8,2024-10-03
SP-391,438,97.17,2025-07-02
SP-173,338,121.54,2024-06-25
SP-399,309,173.53,2024-06-12
SP-297,308,58.33,2024-09-26
SP-268,489,47.61,2025-01-25
SP-186,58,202.81,2024-01-27
SP-256,229,35.08,2024-02-16
SP-119,0,244.93,2024-05-19
SP-329,33,66.21,2024-03-16
SP-372,286,330.27,2024-06-13
SP-405,11,100.0,2025-03-07
SP-315,5,237.5,2025-05-31
SP-453,301,33.62,2025-04-18
SP-203,185,423.29,2024-04-03
SP-182,0,409.05,2025-01-05
SP-203,229,433.89,2024-08-07
SP-454,229,323.38,2024-03-10
SP-428,365,168.67,2025-05-03
SP-401,229,186.22,2025-01-19
SP-389,229,17.28,2024-03-11
SP-364,5,313.63,2024-12-18
SP-207,34,111.0,2024-06-24
SP-359,348,246.62,2024-03-17
SP-163,346,381.55,2025-03-26
SP-171,229,131.45,2024-07-01
SP-112,274,143.64,2024-12-26
SP-432,329,401.95,2024-04-16
SP-262,224,143.0,2024-06-14
SP-347,112,127.44,2024-05-10
SP-107,0,396.57,2024-08-21
SP-182,203,376.52,2024-06-21
SP-200,285,227.0,2025-05-09
SP-260,476,129.2,2025-03-20
SP-496,396,352.0,2025-01-31
SP-432,162,250.38,2025-06-11
SP-475,0,388.66,2024-06-30
SP-146,0,74.09,2024-09-14
SP-338,5,27.17,2025-01-30
SP-421,425,14.0,2024-03-10
SP-406,101,131.18,2025-01-06
SP-142,114,438.49,2025-07-27
SP-144,386,314.74,2024-05-02
SP-142,228,196.0,2025-05-29
SP-253,0,425.97,2024-12-09
SP-449,229,22.38,2024-11-21
SP-346,103,343.51,2025-07-18
SP-492,353,17.49,2025-07-20
SP-325,305,411.29,2024-07-19
SP-244,20,264.98,2024-05-13
SP-148,318,165.78,2024-01-24
SP-307,0,148.0,2025-02-17
SP-369,0,344.45,2024-02-21
SP-202,229,203.78,2024-10-09
SP-441,408,306.8,2024-08-30
SP-387,462,288.66,2025-05-01
SP-390,296,30.83,2025-03-23
SP-104,452,131.34,2024-05-01
SP-131,473,408.2,2025-04-20
SP-314,480,315.35,2025-02-19
SP-497,347,110.06,2024-10-31
SP-215,0,193.17,2024-01-28
SP-110,247,264.95,2024-02-12
SP-163,229,307.84,2025-01-02
SP-480,91,340.82,2024-03-12
SP-149,0,222.28,2024-06-17
SP-444,86,218.0,2024-05-30
SP-230,162,313.65,2024-02-21
SP-219,229,59.35,2024-03-08
SP-119,338,71.45,2024-07-25
SP-281,5,157.0,2024-01-27
SP-109,15,47.22,2025-07-04
SP-284,119,8.0,2024-05-11
SP-164,361,162.29,2024-04-26
SP-486,155,118.0,2024-04-09
SP-290,39,299.34,2025-07-29
SP-169,229,103.96,2024-05-15
SP-116,315,135.0,2024-06-08
SP-208,496,297.0,2024-06-06
SP-380,30,107.55,2024-08-22
SP-218,5,295.88,2024-01-14
SP-195,5,409.52,2024-11-29
SP-178,230,425.17,2024-05-04
SP-147,418,85.0,2024-09-14
SP-233,51,432.18,2024-10-19
SP-183,181,435.71,2025-01-06
SP-172,381,6.93,2025-06-13
SP-179,68,10.13,2024-08-21
SP-487,10,11.16,2024-05-08
SP-174,130,76.01,2025-05-30
SP-182,148,61.0,2025-06-16
SP-156,0,326.0,2024-04-12
SP-123,46,420.1,2025-05-06
SP-143,229,160.0,2024-02-29
SP-145,229,136.7,2025-02-02
SP-476,69,305.63,2024-11-19
SP-435,334,25.97,2025-04-21
SP-359,229,327.56,2024-10-12
SP-248,229,45.0,2024-06-30
SP-123,5,124.0,2025-06-26
SP-171,5,123.38,2024-03-13
SP-428,369,58.0,2025-03-24
SP-333,314,303.63,2025-04-13
SP-366,5,265.93,2024-02-13
SP-314,68,244.42,2024-03-13
SP-490,463,41.0,2024-10-31
SP-446,5,17.56,2024-03-05
SP-236,5,81.0,2024-12-08
SP-295,215,214.27,2024-08-23
SP-188,250,427.89,2024-08-18
SP-474,422,231.61,2025-05-18
SP-289,310,225.93,2024-08-22
SP-389,5,166.99,2024-12-25
SP-428,352,368.4,2024-12-22
SP-160,352,86.0,2024-12-07
SP-314,229,321.14,2024-01-10
SP-189,72,232.0,2024-12-30
SP-447,436,183.06,2025-06-27
SP-362,229,107.76,2025-07-17
SP-444,455,318.79,2024-12-07
SP-450,370,299.7,2024-05-19
SP-377,5,185.45,2024-03-20
SP-209,438,86.83,2024-02-08
SP-126,149,127.0,2024-06-09
SP-224,386,142.35,2024-01-27
SP-211,5,269.19,2025-02-12
SP-449,311,430.74,2024-07-27
SP-143,274,372.56,2025-01-03
SP-331,174,153.66,2024-10-27
SP-263,229,404.24,2024-06-24
SP-237,5,245.0,2024-04-02
SP-342,109,346.0,2025-01-03
SP-142,274,15.66,2024-03-26
SP-235,327,291.76,2024-08-04
SP-186,229,91.29,2024-11-15
SP-350,5,49.81,2024-03-25
SP-359,229,439.53,2024-03-20
SP-214,325,81.74,2025-06-18
SP-217,59,7.61,2024-11-05
SP-140,415,246.06,2025-01-24
SP-362,229,256.96,2025-01-22
SP-303,327,304.17,2025-07-03
SP-352,0,124.79,2024-09-14
SP-314,465,225.0,2025-04-07
SP-453,178,318.34,2025-01-14
SP-203,5,134.0,2024-03-31
SP-107,0,105.73,2024-11-24
SP-131,5,58.47,2024-12-18
SP-456,66,101.7,2025-03-30
SP-239,229,357.6,2024-12-14
SP-231,249,294.25,2024-06-20
SP-117,24,99.59,2024-02-08
SP-382,5,439.47,2024-11-13
SP-431,73,391.95,2024-11-05
SP-222,433,60.54,2024-06-05
SP-339,101,8.52,2025-06-17
SP-378,458,385.39,2024-01-10
SP-462,479,37.65,2024-01-09
SP-446,353,86.0,2025-05-07
SP-353,106,205.82,2025-07-19
SP-496,252,359.11,2024-02-03
SP-196,426,435.79,2024-10-08
SP-429,317,5.31,2025-06-19
SP-310,87,257.98,2024-11-26
SP-331,390,420.06,2024-05-30
SP-331,488,378.23,2025-04-07
SP-170,5,170.94,2025-06-12
SP-424,357,236.25,2024-03-06
SP-366,463,264.62,2025-07-08
SP-142,5,32.25,2025-06-28
SP-359,218,231.35,2025-01-03
SP-486,235,188.22,2024-10-27
SP-240,5,318.43,2024-04-05
SP-183,14,151.47,2024-04-07
SP-452,5,62.89,2025-07-10
SP-421,410,250.81,2024-11-10
SP-450,0,26.05,2024-09-30
SP-229,0,225.72,2025-06-11
SP-268,318,56.31,2025-04-03
SP-203,5,335.2,2024-12-06
SP-255,362,20.0,2025-04-10
SP-387,63,94.0,2024-06-13
SP-157,104,214.08,2025-07-10
SP-430,86,295.0,2024-02-12
SP-438,426,14.54,2024-10-02
SP-421,5,436.94,2024-02-24
SP-451,5,64.74,2024-06-18
SP-430,229,307.15,2024-03-21
SP-440,189,94.8,2025-05-13
SP-161,65,405.0,2024-03-13
SP-402,490,320.06,2025-03-13
SP-290,158,37.0,2024-03-02
SP-357,229,77.97,2024-08-27
SP-201,229,15.37,2024-05-02
SP-481,477,415.0,2024-05-28
SP-486,40,89.93,2025-03-28
SP-441,209,349.52,2025-03-29
SP-399,344,399.52,2024-04-28
SP-381,297,203.41,2025-01-10
SP-334,0,56.65,2025-03-23
SP-412,229,401.0,2025-07-17
SP-195,267,201.81,2025-02-06
SP-104,288,387.37,2024-09-18
SP-132,0,97.0,2024-12-30
SP-190,250,232.06,2024-08-09
SP-292,25,378.94,2024-05-06
SP-240,5,350.0,2025-02-23
SP-400,229,412.72,2024-12-01
SP-438,46,242.85,2024-12-25
SP-436,229,165.0,2024-12-03
SP-281,0,57.21,2024-04-14
SP-257,5,401.18,2024-05-22
